movie_id,actor_id
16186,2202
11439,3061
12106,934
4244,1246
783,2282
29262,10055
10480,192
44564,4937
22970,486603
9766,29051
137321,567269
98369,38666
2976,1160
11823,4783
17379,15758
49963,23626
9618,16483
12770,41087
2080,6413
344466,1486161
433,5823
22832,61697
1590,228
13191,3141
11322,1771
22256,55636
23367,90033
2395,16927
18869,6573
9573,190
323271,1501365
16620,38560
70435,78452
114150,84223
12192,24967
80304,258
1382,53887
2453,25129
146227,10127
11336,69054
703,10555
15394,1233
8204,18248
10003,5576
6071,16560
42297,38225
43839,94928
25704,70303
24356,955
783,9126
370662,186329
590,1231
10764,8784
380733,81667
9804,59350
1688,18666
241257,11207
5900,27880
96721,59315
11308,1038
78381,6905
24913,79741
2080,6968
10092,47628
245846,2227
84329,11006
41382,53336
270938,123812
21494,41035
2148,2882
30943,4515
22,85
9327,5563
88042,3141
10623,21355
22881,8534
18480,6730
540,22123
10991,67830
51942,1277319
91314,13240
11601,49824
10802,11150
59728,1533
5689,7192
9464,6886
2841,2413
1164,287
49950,96625
30890,1243
41283,18918
1370,16554
11831,15788
10074,62861
2067,33
468,6384
1947,192
13183,17832
4597,22108
27342,16475
2009,20698
4806,3234
23655,184581
48572,1230
104755,52374
13523,62816
43884,8726
3683,11864
192136,2606
11576,12147
17926,4
225565,29222
183894,6979
48034,33161
16351,10917
10786,8606
39141,10739
57294,143419
23049,3037
2989,29372
332285,10871
13198,74242
296098,40900
19995,10205
46146,142000
29015,6213
40769,111446
139948,1111712
19908,54693
251979,928572
1645,18277
23685,1241
43653,129750
51162,12077
13888,69405
8847,56080
153,1245
864,12974
16388,86308
50456,8783
47964,224181
12163,38940
4958,6885
137106,23659
8007,887
1546,7132
11240,68718
19,73
9703,5472
4257,35705
253331,49971
34813,47296
18357,9640
11026,19655
37786,520
16577,2440
1265,418
9778,3967
4638,11108
10661,19292
62837,15852
152599,17604
10590,17141
9550,25246
68684,553504
9776,2632
10984,9205
10383,21343
157547,1017347
1819,11661
34584,29508
924,98
296096,47627
7515,10860
13996,62064
76640,17289
77332,35598
14022,94675
9716,10871
33157,522
62837,192
11457,8945
10944,103
299553,16644
1073,3234
31640,16866
65,327
10012,62010
29193,856
13,31
11451,2876
7510,1248
14054,11665
38778,22226
39780,5469
409,5469
271718,60073
11282,68842
9427,57628
10029,2221
713,4783
9697,13242
141,20089
6073,4691
321258,62220
38167,3810
35032,13294
11386,9029
44562,157616
79777,54620
20857,2882
13972,76229
15708,28634
9360,9778
329540,1006731
284536,60073
14199,84517
38757,69899
9516,57773
9701,58641
116711,72466
267860,192
190859,51329
30141,3223
19084,5726
402515,1686668
189711,62596
116741,887
13972,516
291870,29222
8944,62
244776,984629
1251,33515
41110,125488
44718,5606
3587,9640
120,109
2056,21127
11690,695
59968,9281
9806,18686
58151,72466
11249,7906
14139,125287
14442,1813
38665,1062
253235,3092
268238,5309
2749,380
9532,50398
45610,1907
12586,16859
1779,1374979
10656,38559
239571,60458
13919,478
90414,1000950
31166,2299
43074,55536
11959,50807
20024,1231
262500,204
9095,6949
2310,4173
849,12812
8987,5064
4518,118
29146,19153
11412,37252
2841,16790
10718,9778
241239,13
100241,6383
228205,12139
84332,119592
17834,11717
9930,26513
26916,116431
881,500
270487,1461
10024,6941
7326,9278
10876,73421
4553,37946
4147,10431
62764,53807
18240,2453
52010,28848
43306,37446
152532,7499
76489,1217648
24747,18325
13700,7906
256687,58963
228161,131519
332,4757
3028,29709
20662,2201
38940,16644
11619,204
26672,738
29064,69098
9361,3203
19844,1697208
93856,999817
295914,1372348
4566,1461
119657,133511
24432,27974
6978,2109
87729,1733
15983,51576
67675,141687
39269,19434
22972,2039
10925,14852
333348,1230
25312,11148
3558,20387
11199,8891
9672,10205
14292,11315
9271,934
1958,17882
10673,6952
38717,1980
3509,57755
27022,2963
55604,30155
8944,380
14144,61260
16441,9626
72914,1298586
16558,13242
271110,3223
26388,10859
192577,84028
935,862
562,62
12220,3026
54054,183812
34086,131785
11004,2219
102651,82191
55465,41686
1538,500
8645,13240
3595,2461
9257,2231
138103,3
37735,29220
20862,33527
16340,4038
146882,1124972
4421,10774
9798,10127
28902,18992
10724,190
174,1750
9557,41901
110402,1272797
172,1748
16241,8487
926,12898
860,4756
11065,2299
72213,441898
36095,137026
284296,5916
8988,37260
34769,57755
11887,67599
72570,4783
57120,1812
772,4517
28260,2062
51540,4491
12144,44055
122906,2440
268917,1645098
321,7004
13090,9273
22013,11128
153795,36422
26916,36216
28580,7124
60599,3129
2112,2518
8967,83002
19585,6807
16406,205
13973,6807
7978,5081
10678,26510
15268,21594
77174,8338
38428,87328
251321,2037
5038,3810
12703,73952
26039,4301
7973,53431
62630,55470
16727,76793
773,3051
84318,942254
72914,567557
5123,1281
11687,28781
72710,9824
52015,21320
5503,6068
91314,2283
11517,57755
9792,5025
13411,6213
179,2227
409,1137
8374,5293
24913,1065
1985,6413
10822,37632
1950,69597
205584,12795
17113,38670
12658,17141
286217,83002
38073,69597
5176,33235
46829,10882
278,504
28178,11148
67675,128206
62204,152970
14758,59297
227975,52583
14048,81426
50837,16861
70160,72129
231,1892
44264,16851
63287,71913
11973,1269
8293,13333
46252,21246
9100,9206
602,8984
10803,13919
1613,2231
4970,17764
8883,71155
9816,11868
23706,19159
9355,27752
10712,1231
268,2232
7278,52262
6961,23959
21283,18471
239,3151
11661,9824
87825,12111
157847,1034681
23629,37260
9087,521
60422,6913
9982,3234
8068,3131
364,2232
52015,67580
27576,5294
11969,5576
205596,116
43942,226773
50546,19292
11023,38940
10065,10135
7509,52971
15186,2229
42297,58115
16690,107358
508,7059
18320,2983
28902,9029
21461,85881
49471,15531
10132,13420
250349,56226
34335,78501
11509,349
16988,80968
49948,13301
16991,1772
8922,56357
11141,1231
241771,77277
905,13904
74777,583456
9613,8436
11354,21711
18292,79427
211557,1195590
184315,5049
802,2091
315664,3291
17926,65561
2294,19303
11836,78798
133931,17140
11588,98
58882,6968
16300,9788
10559,8767
86837,267962
1550,3897
20697,1894
11620,29655
11287,3125
4257,14886
1726,18288
88794,6193
1051,14821
13991,3272
312793,211952
13824,28640
43539,934
42033,7868
57612,589
2011,20710
59440,2524
228150,33235
11536,12151
28353,77896
165864,6684
11676,78029
114635,109941
351043,42820
9286,20176
10067,2047
8247,478
23082,17835
23330,2076
14369,52474
19904,21043
222899,8177
186935,1187081
11977,3198
53953,54634
78,585
20694,15274
606,4135
26371,11278
39037,6279
58048,2228
13001,26088
13497,8691
13490,13307
28165,1073042
9341,448
16241,3359
344466,1486158
208134,1148130
14165,1696266
377,5141
9685,6194
2275,8891
42222,4765
10183,64136
2277,2157
8292,37934
50942,2109
1946,10431
16727,53493
14709,19210
49010,60966
11901,55192
104755,59673
242083,449513
4953,70851
3600,327
62728,5049
292481,1205
22600,82190
2252,3489
181283,64
18570,54758
9440,7056
7450,1892
9388,52414
297,287
198277,217371
256274,78431
82525,60900
9289,77260
9614,19292
26268,7570
318040,1555912
629,9046
259693,21657
24664,88059
39254,19034
39780,112
9288,27422
14292,1276
139715,1182341
10930,30720
175541,9780
59728,57136
192210,83225
11232,6968
21801,30614
17734,1241
45958,3810
10628,13241
42888,22226
1995,11701
9455,1619
136400,52851
335874,6200
15017,36422
76025,36662
137113,2039
30596,1341
810,776
2976,8891
821,12149
15644,1117
1667,192
8358,38026
8698,42307
70,448
39845,78994
10748,4757
20009,50398
12154,12836
8080,6383
8193,53927
9686,58529
26963,96673
33468,16089
1535,287
7552,7447
144336,1100
11284,68848
253626,569
1701,6949
71688,205258
87825,9273
44214,18973
44040,81682
102651,18050
153158,93648
9487,17265
231,1461
873,2395
139948,1111713
15512,368
6020,16846
117263,17276
33676,17183
246449,1107800
10312,4029
2669,2461
184341,25616
4965,289
82990,221192
6972,6968
864,12975
16388,86309
40505,65164
29912,14500
10428,11701
386826,84763
14054,6807
7304,8167
217,10959
38579,887
10212,15234
8922,15033
109418,2632
2610,17881
10223,2233
8913,56266
112430,658
105,521
673,10980
11191,1204
44945,2229
72545,18918
4638,11109
34653,1231
9470,57607
190859,59219
66,228
39210,147721
10569,65850
27686,82170
217,112
8870,530
14582,31383
2604,500
10070,43778
22327,58225
24469,8309
310706,29221
6023,14406
34584,29509
271718,440414
15487,216
19898,6065
2675,73421
16172,19152
10386,4491
9962,131
13173,22226
11219,22600
14462,5292
2652,25540
9918,10127
9583,9560
7214,52037
18869,26293
71805,563838
70981,529
6964,514
28580,101490
60420,21028
6278,10297
786,3910
2637,350
41515,1772
25353,93593
76494,6941
309919,234982
2787,12835
9587,5168
10603,41087
46727,17772
19898,11107
2502,1248
75174,81685
238,1158
14396,37045
23169,517
7913,53673
171759,61831
144340,22226
8326,10127
10187,52851
10972,3064
75986,2454
9701,58640
22,118
168027,64856
97367,30614
10808,66896
1726,3223
299145,12931
8329,34793
5393,15903
817,69122
13673,8944
587,8289
9945,4512
10970,29802
62211,1230
15005,10843
45380,548608
10204,18897
11411,20006
41110,125489
152760,112
49018,9827
10569,30364
30139,73831
24662,77353
125263,5010
12437,25702
9746,58858
68728,3293
2163,22131
10925,62019
106845,78110
44865,1339
22820,11665
14139,125286
310,206
75531,8893
9641,67773
164372,583453
10861,57395
11190,68518
64559,33161
136835,40036
13788,51992
45324,1979
1422,1892
11375,3
2067,504
153397,70904
9576,4483
11622,18269
18276,33235
29920,92404
812,15827
8090,21029
16651,73889
309425,1328
31908,4512
10204,17522
56288,56731
20455,168992
9357,2157
14202,3489
4964,25541
770,8725
312113,12801
468,741
44264,1892
37686,518627
15049,77819
45791,388
68737,1229
8409,18291
56715,18979
256740,17648
16911,80998
36351,5293
339408,1120699
854,6941
4951,24045
332,4758
1578,380
3028,29710
13403,18273
195589,19274
1830,7499
228967,17051
5491,8891
12201,2461
295914,1372349
2185,9657
13187,124654
189,56731
270303,1094091
848,12688
47890,15395
302699,55638
19366,38581
22824,883
10664,111091
49017,55470
14271,33016
13090,5081
66025,2047
11802,62861
49852,1241
200,1213786
8068,3136
10913,8984
8810,47461
10283,62596
14623,55493
73935,78080
132344,569
855,11355
14585,19208
11359,69301
244776,55493
12573,21125
850,4778
139998,123515
9978,33397
11458,1158
31064,8893
1710,18686
16112,27011
55721,9827
1370,16483
9353,70851
10362,6588
164372,316308
12160,6065
10199,4756
87567,380
122917,1327
1639,18277
12621,73127
146882,1124973
52520,8177
253331,1780202
29715,10017
20862,65529
62838,18976
9877,3128
172,1749
1996,11701
46528,118
179144,72782
37964,4239
1909,85
13510,17288
288927,12134
9836,2157
9950,12835
24662,95791
10634,9781
10684,38560
116613,449889
10663,8534
356987,173500
9443,11854
1538,134
11529,6164
11191,49425
32222,53493
10279,23931
162,85
14536,18688
14324,11617
1440,6161
266396,3810
15198,1980
5393,11863
285743,7004
268917,1645097
26171,3967
9361,11856
1576,11867
172533,543505
8842,4252
70981,17288
172385,44735
9563,6941
10012,6886
13408,19767
11257,656
10105,426
226,2838
255266,1031244
302579,1384726
52790,1188934
6963,3895
6623,1461
10307,4687
1931,22122
13812,2202
1372,6193
3033,29791
1213,12052
27759,10017
2698,4495
138103,16483
11015,12516
2034,349
110415,16828
389425,54649
10740,2227
10339,8487
18785,51329
210860,85
334527,10692
9895,4690
10048,10860
9297,51583
22825,6941
22256,2140
109417,15760
11306,193
43610,93805
75638,2037
246655,72129
309809,53714
10550,2518
14574,21657
9730,2174
16558,2296
106,1100
157909,110525
1901,6065
9400,15758
83666,929906
310131,71083
2142,1037
13649,67599
244786,18999
16288,12950
3600,33259
40247,15556
10477,2692
8843,16866
9793,37008
3116,19335
766,11357
239,3150
639,5344
172533,59315
10564,8893
12610,2975
43546,8727
13056,17287
2280,20
37232,239169
132363,548375
7509,52970
2253,23229
489,1892
82505,1951
16351,10268
2116,8170
9729,8291
176077,34199
1493,3895
33542,44917
4951,12041
9352,49961
46738,84573
84332,45407
6478,1230
11156,2405
38317,32895
38843,77948
1415,13922
59440,1733
24621,63522
211557,1195589
11130,1210
10288,9188
14560,34195
2503,11064
8204,1733
1487,11826
342521,1230868
431,5892
37735,2283
252680,1328
9027,3141
9730,3034
10136,42558
259943,643
10569,1243
46729,52288
9725,37470
49051,1327
19803,41901
37737,78749
26843,522
224141,55466
13495,50994
9504,7447
1930,54693
11253,4175
10490,9205
51955,93129
38321,1372
35056,56323
848,2275
10317,18277
11011,14101
134371,20767
50839,1979
71880,3897
9471,6941
65203,98012
222649,21041
1424,14405
299145,20495
49953,77517
686,10297
43923,58225
70074,16483
242166,81295
8879,44831
9466,3266
15907,111177
1725,6679
3179,17403
50647,15009
11956,5445
283708,89626
13154,57700
24266,75394
11128,6857
604,530
28932,522
31535,1211
10643,66153
52032,6588
8293,7056
15544,78341
64689,59233
1777,17087
211086,1462534
24985,11616
686,4512
11583,57399
326,25654
228203,1269
256092,11155
3078,11492
9440,879
509,1204
43867,29522
198062,141433
17134,71128
21612,4690
81220,52119
270487,71375
1584,17735
9095,1204
492,2229
34813,16828
19913,24045
223485,17288
48988,51856
26352,17764
228194,11851
12246,73774
80035,7399
2830,28637
49538,5530
318040,1555913
11688,70243
10066,25837
166424,996701
2539,4939
12920,6856
629,9045
21349,4038
334,3905
7191,51989
185567,2178
1621,8944
12133,4764
10307,378
244339,1065761
152599,73421
8293,1283
210860,12052
42188,116
37165,206
9962,11664
205775,2037
41823,5292
788,517
11165,1936
242,1271
1621,776
260346,2178
49026,3894
8193,53926
8681,11825
292483,168349
11284,68849
41446,14405
4523,18352
16358,5587
198663,115150
185567,114
329,4783
7461,6065
86834,934
10774,6450
83860,930214
171424,223331
19052,27011
9952,3041
10663,826
155,6383
308531,19537
13990,2282
125123,1333
14429,5090
8847,56082
44639,102786
23531,1222232
19255,37158
14112,12931
7303,16866
17287,81577
9813,38670
1389,16866
1246,16501
184315,18918
13996,8984
51130,30114
10739,21593
32823,21007
9273,4001
1901,1245
1562,18023
38843,38405
20406,61852
13508,31
6217,2630
19,75
9350,12132
76338,91606
9464,22461
9802,228
8913,56265
22649,4068
497,61981
4597,31132
16619,6167
462,1204
157841,1043693
10330,8944
47692,7708
10712,352
9762,38673
47933,4785
137347,21657
46415,69709
10705,937
25719,3967
325173,18461
119283,1733
264656,2176
9016,24045
31668,1926
16351,290
11109,26863
79940,132856
20455,1189931
24126,6104
43933,56677
1593,17834
336004,7517
39563,8785
43933,1233885
2789,9030
2977,5530
270303,1172147
24961,82702
241554,228
69668,8784
602,2888
65,325
15673,12640
834,2220
3877,12640
15250,18792
25353,93592
162903,53650
10935,5049
283686,9029
9659,2461
98557,93820
72976,11856
68728,18973
12113,934
34723,1923
2290,23621
7913,53672
36669,4587
10577,290
25462,9779
8054,1810
9029,18976
137106,9281
41248,23671
185008,85034
8536,20006
48138,3896
228203,1557921
254470,221581
1858,10959
10362,73421
108346,118617
29595,104310
25113,41247
16096,78029
2370,24363
7214,10689
11908,35596
10226,64210
354110,3416
109729,124097
111190,109438
12405,76788
578,6355
71866,108916
2001,8170
10384,5694
315664,5064
38007,119368
76,569
504,6905
36970,72494
2687,589
12133,2453
23479,6837
1620,15336
33196,85008
14351,53650
244403,8289
61038,167325
510,518
9013,5050
23963,90683
10877,23880
26518,77080
222936,54693
9374,5064
8090,2882
3170,31703
33667,81970
73935,10205
1640,2876
6023,17276
370980,28514
9783,59213
19255,52792
787,287
11353,67773
87818,4587
356987,10862
6933,7351
277685,155621
8676,55636
8619,934
8849,3141
12133,23659
25186,9778
10589,3136
601,9978
22267,2954
8435,22809
232679,4784
3034,3460
65203,29258
15489,1534
45138,2314
10147,63992
10067,38025
6477,11662
102382,37625
10214,54826
67913,1896
118452,1771
4349,2955
15699,38661
199,2387
37532,104789
1903,6941
86825,1247
1701,3036
201088,134184
22215,1160
10471,51944
3028,29711
411,5527
10212,18023
8968,25933
29996,14528
14434,9576
15256,1893
244534,15091
12159,2157
10393,193
109451,19278
295914,1372346
184,2230
40794,59270
19489,12852
848,12689
82702,17276
109428,530618
657,9896
80585,935201
99826,569
45612,21657
14191,34847
27578,16644
1415,11510
38321,55086
11156,4941
92635,553504
367961,1608016
32456,69122
14,516
11631,71070
10184,4491
7453,6807
14392,1336
10923,52929
199373,2963
11624,8516
165,521
203801,73968
34099,64306
68734,1903
702,3084
258509,11662
10410,23346
174,1748
24100,67778
13688,109813
172,1750
150689,512991
9557,52117
1435,17109
1667,48576
24066,3905
9489,31
44754,103
10634,9778
193756,46593
2832,11477
700,10222
586,4483
14283,141715
29963,37260
21074,87297
224569,975133
24264,151192
687,10360
15927,351
77930,38673
9012,9656
40001,4090
11398,7868
11818,70576
250124,28846
10461,38581
246655,5530
13853,14699
73247,164653
239566,707
11509,8945
14745,58754
7859,53056
291362,1211
50620,11288
55347,3061
18475,51857
146227,77948
1440,17178
30497,27798
767,10980
36658,6968
11688,60950
8427,10696
2639,7904
364,518
287948,56614
9683,12967
10053,2478
152532,9278
9607,382
29426,6074
345,5006
29715,194
957,8984
25428,56595
68737,25130
4174,4111
33,193
18065,51944
78814,65344
10560,65871
241254,3036
23048,51988
22971,38673
46889,18686
682,10222
79587,151433
322443,1027457
47088,3897
8649,2963
179,2229
11172,69597
11036,53714
342502,71913
12763,10689
585,1230
50014,6944
68726,56365
16727,55062
1667,40938
100,973
1947,4135
9021,12898
1581,6941
76493,6730
10935,4690
15268,55751
1090,14886
73191,142368
19933,28168
14048,81428
202575,45603
106,1101
31246,1022712
16005,504
9304,1166
11253,2372
109491,16940
766,11763
10994,1160
11321,2888
42109,27396
157336,1813
3600,33260
33909,10959
218043,62747
10656,1977
2251,2882
29078,10961
24356,1229
9826,56128
18357,5727
8744,2876
794,8487
3078,30156
28005,178622
8271,20376
10229,9979
81390,25438
2453,2295
72571,176748
37232,239170
22832,2038
326284,33343
7509,52969
323967,20301
331592,1417798
11843,14503
1429,1233
4951,1810
10634,66
25248,108534
83770,32987
14823,55585
30973,31166
12244,290
44833,60900
1572,16940
12573,105303
20533,19537
4964,41087
6282,15555
34549,15789
49517,5049
273899,225692
9355,2461
9975,212
76649,239019
34152,1981
2567,3967
546,7427
395766,139654
10646,21596
38356,10959
9809,8687
227735,18052
10629,112
19084,82587
22825,8924
1282,9290
42586,5823
13688,74947
110683,11857
12117,4173
264660,25072
17880,18249
11186,14464
14256,11664
297,4174
182873,29406
87827,935504
55301,212
10364,1903
50839,16940
39037,83225
68718,27319
11308,32393
20009,41088
16110,11717
12257,11514
186935,1187083
87825,190
17202,4721
283384,6575
20309,18270
13576,65310
15907,111176
3604,33321
50359,59919
49444,70851
615,8767
205220,1151957
220488,1339
1389,1461
26390,1205
96238,1910
10643,66152
217708,1183138
45380,1134974
36586,10814
25784,143432
287424,17140
211086,1462535
12120,707
1640,1896
2900,3977
426469,1367322
11519,707
205587,3223
27342,12521
210860,3061
64682,2219
29963,15684
1948,976
27585,1902
22479,33162
25968,17243
10073,21595
76493,173810
18238,55466
18074,49
1548,1245
209451,4690
26320,84075
4032,34612
253261,1292121
9903,1205
12246,73775
226458,88072
539,7301
24226,44079
12257,69597
17707,6194
14271,77763
664,9994
16523,54470
318040,1555914
103663,1019
89708,1163023
44912,133
15250,18284
24266,2090
260947,19197
10895,33923
16614,41089
84204,52890
78705,100138
7191,51988
10555,9137
266647,1313583
8998,11355
15673,54645
4967,40279
9726,934
622,8924
356987,33306
12103,3392
97367,8170
334531,168877
327833,2372
9469,57685
25968,11863
1975,20372
10481,515
76338,74568
112937,56824
857,12835
821,12147
9833,4730
81796,225610
118340,8691
36691,518
287903,1331652
348,10205
47534,139077
628,500
50848,17074
308531,76110
49026,3895
11622,5588
47889,15852
203801,53807
790,7302
8202,20982
137321,934
10073,52854
16653,38710
107985,11109
158015,17286
40264,108919
2989,29369
868,13092
10383,1920
11596,5139
11499,3968
83860,930215
218778,9278
135595,20212
14139,24977
10156,6844
140300,4483
13680,18918
86838,57755
72559,88995
8872,56159
11577,5563
13518,74600
97020,2232
10615,38334
11975,10127
14536,18999
174311,13242
82679,191228
1645,10297
34101,111872
1381,9560
27585,6383
33106,134793
1365,4587
18840,9195
19,74
17436,326
28121,9788
153,1532
301325,2838
292,4169
84175,1055235
50646,4495
91122,79795
58428,60846
14544,8687
5780,45523
10439,73931
222250,9629
89,3
14435,5915
11692,776
11619,6968
10992,4785
13075,96223
351819,20753
24977,160042
9731,197057
849,12513
10189,17051
503,6164
36739,4808
2649,3392
79940,132857
866,204
41210,4785
46849,2247
9282,9976
29463,103899
6964,6384
1597,7399
12271,23459
79587,57345
10135,16431
9487,15886
591,1327
76996,38784
100042,8447
4723,57599
8839,14702
196,521
18885,148101
266856,72855
2013,8925
81796,529
264999,20580
38570,83352
192577,46364
41446,9206
137321,72466
2163,8183
14137,176628
11446,69482
15512,19274
9029,6941
118612,210829
9392,57574
14869,9562
24621,41901
58431,54738
3060,29973
182291,1165265
11282,21124
8338,8602
74534,10978
256591,2888
20662,934
4477,3
9481,5292
563,2133
301325,343
1251,33516
158011,17140
59,110
244267,10692
16162,9781
120,112
188927,62064
172391,3896
869,3129
1578,14702
77875,10860
14623,49346
11588,11864
9746,58856
8836,12640
11971,2232
9543,131
11918,7633
1360,6859
9428,5657
44865,1337
1499,74932
5876,4726
42807,22108
116745,41091
1735,1336
2493,25503
59930,3977
37958,103554
11478,8167
10564,524
322194,1420627
1415,2838
23963,90682
35073,93944
365222,1341
25350,46593
1779,1374980
16643,11701
12142,10822
161795,8435
70436,114019
43931,37154
243938,52997
9366,85
87567,3092
436,5887
385636,1585902
8848,9825
18615,15232
17186,81388
8643,55152
58151,3051
45881,8534
313922,21028
234212,582816
10316,1461
2023,20803
9388,6383
10734,66288
14729,30613
664,2053
8818,3131
10533,3416
2577,26197
10637,43858
9781,4133
37931,62831
18632,5892
10822,8435
9008,934
9903,4726
69270,18041
58051,53975
146198,1893
11323,1892
152742,104632
10678,67773
11362,194
8810,2461
18947,1233
87567,25541
9754,6162
49047,228
302156,1269
3049,206
9336,2109
8584,140
9982,5367
16633,20006
19344,77346
9451,21594
9526,12519
20694,200
192102,55085
184,2231
889,9045
103903,382
105,1063
254128,18918
9932,7904
65749,1395095
8374,54789
18923,32
8452,3417
10873,1646
22971,71070
227156,5064
1599,17881
7341,51390
14043,34847
19901,4783
9603,58150
12113,6193
11313,21028
288,3383
70478,81443
10743,9779
317930,1326885
112949,71189
11128,8891
23618,5726
547,5470
10154,10478
61791,76792
8536,193
228161,67773
9567,62
10014,5139
1688,1793
100275,1067604
1691,11671
91586,17181
308639,587506
50780,2461
242095,1078613
2757,2963
39349,10814
956,500
11888,26485
135397,18997
174,1749
16016,42095
46435,9191
1996,17276
1562,17606
26388,43323
10765,18892
8051,19292
1435,17108
8879,190
853,3293
8999,1925
15037,13389
594,31
71880,1158
76025,17288
49022,11661
9894,206
11313,15250
71157,76820
181330,55638
10483,6972
13132,62862
11818,70577
253306,1300289
7870,52
9679,11701
12837,15758
12271,17244
102362,87722
4638,388
13922,17051
310933,19384
57201,53807
7350,52601
108346,11278
9783,59216
1637,6384
220488,113311
61038,16646
8363,39995
24663,12111
87421,12835
13685,36422
1165,2505
33,192
28355,9137
77495,587930
19084,27011
3093,4430
42586,18735
12277,62842
44754,10690
1439,1619
18191,3905
10186,54415
25066,15864
8914,11155
30973,290
118452,3270
9621,4038
11804,13549
15122,67711
179,2228
6479,8602
72086,2201
10955,5538
21345,92014
100,974
12079,328
2056,1276
11283,5472
283708,1026733
241251,932091
4012,30614
320146,34070
22530,113747
395,1125
87,689
12610,2632
270554,1321308
50538,32885
4248,1772
10478,25129
8665,3
20943,25541
11113,35321
52032,290
56601,11159
70006,52483
258755,34053
9781,820
11917,36055
710,10695
32657,109513
11132,49265
10280,3266
12246,13275
345911,49
11336,4139
12620,1772
44639,1892
1989,20472
13807,66717
16016,89973
177,2167
196,2453
14451,76917
262504,587020
1018,15008
5178,1248
850,7333
49852,78729
37232,239171
2503,1892
127867,6279
116711,71070
11980,4690
10871,8655
11058,17141
361398,44682
8814,1372
103903,26854
11212,532
78373,87018
228550,1263111
203833,1008607
812,2157
8321,2039
11374,10297
613,2310
4911,6856
47607,139148
22949,13922
10998,3392
11359,32225
109443,4495
260346,3896
277519,78875
11302,9565
53862,828
512,6968
874,13324
84174,205
70435,3061
329,4785
13053,56910
22538,17628
10390,1269
14429,78501
36657,2387
8920,1532
106747,11160
10179,64119
13173,11702
13994,4691
10771,11355
356483,1736
10048,134
47327,55085
11025,26510
10658,4004
1852,2963
8080,530
13476,7517
297,4173
11357,9221
5072,25872
245703,1274508
9709,5081
59860,55775
22488,86384
50875,21657
9008,290
9787,59251
39141,11022
284536,1230
29339,388
198370,211993
61984,94018
9804,1269
3034,1039
68924,8945
40914,21315
186935,1187082
9075,23229
9928,3061
3049,586
3604,33322
77948,114254
2637,883
9362,10430
38,206
10782,8891
136797,84497
1571,18082
11086,2641
55787,368
25784,143433
23988,59263
125537,181851
1770,3896
239571,11705
698,10475
1844,883
866,1666
46195,44735
10225,64200
12227,569
50698,85613
8883,1019
1701,2963
11615,204
11395,19957
15158,97939
283671,60949
111,1159
17707,8984
14202,40656
35019,77996
65086,202360
8060,2955
253261,1292120
12142,1234
1833,5916
309,4457
312791,500085
8838,7447
8095,35321
89,738
4476,4173
10802,19189
12150,6913
274758,62042
10685,3141
323675,55638
663,50020
153518,58224
46989,11064
33468,110736
25461,93821
15992,3897
22798,27578
15037,58019
74536,38673
1669,349
9610,10661
312221,95047
39183,140152
9022,56675
18947,7026
12109,71282
65759,77271
9950,20752
46729,62910
6171,192
10719,23659
10586,207
13983,263229
50646,30614
198663,527393
12405,72118
987,6837
8408,54853
642,3636
86304,429
6282,1230
43546,105636
7299,1639
693,7399
22907,2876
265208,16501
107985,11108
9396,57147
9357,15424
786,11661
12620,52852
38031,4173
168259,12835
27404,1179247
139038,9562
868,13093
322194,99235
17436,2295
1954,4766
326284,15111
650,9778
13751,9780
16158,17637
77883,52869
323270,440879
285783,2282
8584,887
24684,11616
20083,18897
354624,1562418
63020,3141
16448,20753
12586,72984
18045,11884
5279,2296
21355,955
8836,12214
100975,21490
76649,530
1599,4483
130150,204
58428,11084
17287,81579
9034,4038
291870,143240
2895,28767
921,13242
36334,4110
15512,41419
9429,58317
20533,16851
22947,21657
45658,77870
356216,1471194
26367,80602
11531,52886
82679,1148130
316727,34
53953,58058
312793,35701
266034,8789
9434,6613
34584,29512
27004,48
13051,13240
280381,1337598
9448,38560
14306,4491
101173,5469
9452,1328
14442,12791
11618,3896
1593,17832
9623,24045
14405,15555
11132,28472
19959,62
29427,29234
6877,520
74465,19159
62728,15735
13006,6451
10537,5576
503,3037
36955,1100
10220,1241
11770,544796
52790,9979
105864,963134
17820,82407
10935,10823
2155,880
1891,3
23049,54645
525,7172
22804,22434
12123,6384
87101,1100
18947,90451
16,47
11446,69483
65754,8784
8914,36424
285783,24045
9392,57575
652,8783
3536,2053
89325,9880
6947,73421
639,4
36597,2524
503,6856
10017,11151
242,1158
77459,66841
10317,53650
2105,21403
91314,7090
50875,52776
11411,20011
4256,35799
8545,3061
10327,9788
4258,6952
27573,17276
26039,18391
24071,15250
107985,7060
49852,18050
35219,335
58626,6614
602,4785
9746,58857
72766,17188
104,677
72358,7248
1954,20189
84188,74303
76,571
11190,68517
90414,98950
227975,1262084
135595,23931
157386,996701
8849,4987
13510,17521
43653,84407
4348,15576
11688,1230
414,206
11451,2232
11979,21352
4170,36586
2312,11477
9466,351
39451,7399
257211,14343
44115,20354
60463,92060
136797,55470
42057,200658
129139,27104
10428,17772
19150,6486
333348,67773
4251,35776
248402,10839
2055,1269
607,2888
25066,21246
40920,203677
10364,1936
9686,1243
45324,131008
13812,19487
268171,290
319,2224
709,10669
24469,17288
817,13919
89750,1515534
385636,1585903
34314,34485
22798,61178
44853,63
15648,38026
1548,2155
